,zip_code,latitude,longitude,city,state,county,longlat,year,disease,population,obs_rate,exp_rate
7659,14215,42.932957,-78.812252,Buffalo,NY,Erie,42.932957:-78.812252,2011,Asthma,7097,295.9,485.91
7660,14215,42.932957,-78.812252,Buffalo,NY,Erie,42.932957:-78.812252,2012,Asthma,7605,276.13,510.93
7661,14215,42.932957,-78.812252,Buffalo,NY,Erie,42.932957:-78.812252,2011,Diabetes Short-term Complications,5048,19.81,42.14
7662,14215,42.932957,-78.812252,Buffalo,NY,Erie,42.932957:-78.812252,2012,Diabetes Short-term Complications,5467,128.04,44.32
7663,14215,42.932957,-78.812252,Buffalo,NY,Erie,42.932957:-78.812252,2011,Gastroenteritis,8091,98.88,112.2
7664,14215,42.932957,-78.812252,Buffalo,NY,Erie,42.932957:-78.812252,2012,Gastroenteritis,8580,46.62,109.45
7665,14215,42.932957,-78.812252,Buffalo,NY,Erie,42.932957:-78.812252,2011,Urinary Tract Infection,8091,0,42.95
7666,14215,42.932957,-78.812252,Buffalo,NY,Erie,42.932957:-78.812252,2012,Urinary Tract Infection,8580,23.31,37.23
7667,14215,42.932957,-78.812252,Buffalo,NY,Erie,42.932957:-78.812252,2011,Pediatric Quality Overall Composite,5048,277.34,462.75
7668,14215,42.932957,-78.812252,Buffalo,NY,Erie,42.932957:-78.812252,2012,Pediatric Quality Overall Composite,5467,365.83,483.87
7669,14215,42.932957,-78.812252,Buffalo,NY,Erie,42.932957:-78.812252,2011,Pediatric Quality Acute Composite,5048,19.81,76.99
7670,14215,42.932957,-78.812252,Buffalo,NY,Erie,42.932957:-78.812252,2012,Pediatric Quality Acute Composite,5467,18.29,72.1
7671,14215,42.932957,-78.812252,Buffalo,NY,Erie,42.932957:-78.812252,2011,Pediatric Quality Chronic Composite,5048,257.53,385.76
7672,14215,42.932957,-78.812252,Buffalo,NY,Erie,42.932957:-78.812252,2012,Pediatric Quality Chronic Composite,5467,347.54,411.77
7673,14216,42.946407,-78.860407,Buffalo,NY,Erie,42.946407:-78.860407,2011,Asthma,1212,82.51,354.1
7674,14216,42.946407,-78.860407,Buffalo,NY,Erie,42.946407:-78.860407,2012,Asthma,1255,318.73,354.3
7675,14216,42.946407,-78.860407,Buffalo,NY,Erie,42.946407:-78.860407,2011,Diabetes Short-term Complications,817,0,39.59
7676,14216,42.946407,-78.860407,Buffalo,NY,Erie,42.946407:-78.860407,2012,Diabetes Short-term Complications,884,0,39
7677,14216,42.946407,-78.860407,Buffalo,NY,Erie,42.946407:-78.860407,2011,Gastroenteritis,1435,139.37,124.5
7678,14216,42.946407,-78.860407,Buffalo,NY,Erie,42.946407:-78.860407,2012,Gastroenteritis,1449,0,110.96
7679,14216,42.946407,-78.860407,Buffalo,NY,Erie,42.946407:-78.860407,2011,Urinary Tract Infection,1435,69.69,51
7680,14216,42.946407,-78.860407,Buffalo,NY,Erie,42.946407:-78.860407,2012,Urinary Tract Infection,1449,69.01,44.96
7681,14216,42.946407,-78.860407,Buffalo,NY,Erie,42.946407:-78.860407,2011,Pediatric Quality Overall Composite,817,122.4,364.67
7682,14216,42.946407,-78.860407,Buffalo,NY,Erie,42.946407:-78.860407,2012,Pediatric Quality Overall Composite,884,339.37,365.1
7683,14216,42.946407,-78.860407,Buffalo,NY,Erie,42.946407:-78.860407,2011,Pediatric Quality Acute Composite,817,122.4,78.56
7684,14216,42.946407,-78.860407,Buffalo,NY,Erie,42.946407:-78.860407,2012,Pediatric Quality Acute Composite,884,113.12,73.44
7685,14216,42.946407,-78.860407,Buffalo,NY,Erie,42.946407:-78.860407,2011,Pediatric Quality Chronic Composite,817,0,286.11
7686,14216,42.946407,-78.860407,Buffalo,NY,Erie,42.946407:-78.860407,2012,Pediatric Quality Chronic Composite,884,226.24,291.66
7687,14217,42.900044,-78.808205,Buffalo,NY,Erie,42.900044:-78.808205,2011,Asthma,824,242.72,204.43
7688,14217,42.900044,-78.808205,Buffalo,NY,Erie,42.900044:-78.808205,2012,Asthma,944,211.86,201.72
7689,14217,42.900044,-78.808205,Buffalo,NY,Erie,42.900044:-78.808205,2011,Diabetes Short-term Complications,552,0,44.12
7690,14217,42.900044,-78.808205,Buffalo,NY,Erie,42.900044:-78.808205,2012,Diabetes Short-term Complications,675,0,43.17
7691,14217,42.900044,-78.808205,Buffalo,NY,Erie,42.900044:-78.808205,2011,Gastroenteritis,974,205.34,113.7
7692,14217,42.900044,-78.808205,Buffalo,NY,Erie,42.900044:-78.808205,2012,Gastroenteritis,1096,0,92.21
7693,14217,42.900044,-78.808205,Buffalo,NY,Erie,42.900044:-78.808205,2011,Urinary Tract Infection,974,0,45.23
7694,14217,42.900044,-78.808205,Buffalo,NY,Erie,42.900044:-78.808205,2012,Urinary Tract Infection,1096,273.72,42.94
7695,14217,42.900044,-78.808205,Buffalo,NY,Erie,42.900044:-78.808205,2011,Pediatric Quality Overall Composite,552,181.16,246.33
7696,14217,42.900044,-78.808205,Buffalo,NY,Erie,42.900044:-78.808205,2012,Pediatric Quality Overall Composite,675,444.44,244.42
7697,14217,42.900044,-78.808205,Buffalo,NY,Erie,42.900044:-78.808205,2011,Pediatric Quality Acute Composite,552,181.16,72.14
7698,14217,42.900044,-78.808205,Buffalo,NY,Erie,42.900044:-78.808205,2012,Pediatric Quality Acute Composite,675,148.15,66.55
7699,14217,42.900044,-78.808205,Buffalo,NY,Erie,42.900044:-78.808205,2011,Pediatric Quality Chronic Composite,552,0,174.19
7700,14217,42.900044,-78.808205,Buffalo,NY,Erie,42.900044:-78.808205,2012,Pediatric Quality Chronic Composite,675,296.3,177.87
7701,14218,42.814558,-78.807754,Buffalo,NY,Erie,42.814558:-78.807754,2011,Asthma,2159,138.95,251.92
7702,14218,42.814558,-78.807754,Buffalo,NY,Erie,42.814558:-78.807754,2012,Asthma,2274,395.78,262.54
7703,14218,42.814558,-78.807754,Buffalo,NY,Erie,42.814558:-78.807754,2011,Diabetes Short-term Complications,1470,0,40.48
7704,14218,42.814558,-78.807754,Buffalo,NY,Erie,42.814558:-78.807754,2012,Diabetes Short-term Complications,1565,0,38.69
7705,14218,42.814558,-78.807754,Buffalo,NY,Erie,42.814558:-78.807754,2011,Gastroenteritis,2522,79.3,116.22
7706,14218,42.814558,-78.807754,Buffalo,NY,Erie,42.814558:-78.807754,2012,Gastroenteritis,2645,75.61,105.36
7707,14218,42.814558,-78.807754,Buffalo,NY,Erie,42.814558:-78.807754,2011,Urinary Tract Infection,2522,0,48.33
7708,14218,42.814558,-78.807754,Buffalo,NY,Erie,42.814558:-78.807754,2012,Urinary Tract Infection,2645,37.81,45.42
7709,14218,42.814558,-78.807754,Buffalo,NY,Erie,42.814558:-78.807754,2011,Pediatric Quality Overall Composite,1470,0,279.31
7710,14218,42.814558,-78.807754,Buffalo,NY,Erie,42.814558:-78.807754,2012,Pediatric Quality Overall Composite,1565,0,280.24
7711,14218,42.814558,-78.807754,Buffalo,NY,Erie,42.814558:-78.807754,2011,Pediatric Quality Acute Composite,1470,0,73.78
7712,14218,42.814558,-78.807754,Buffalo,NY,Erie,42.814558:-78.807754,2012,Pediatric Quality Acute Composite,1565,0,70.6
7713,14218,42.814558,-78.807754,Buffalo,NY,Erie,42.814558:-78.807754,2011,Pediatric Quality Chronic Composite,1470,0,205.53
7714,14218,42.814558,-78.807754,Buffalo,NY,Erie,42.814558:-78.807754,2012,Pediatric Quality Chronic Composite,1565,0,209.64
7715,14219,42.786308,-78.826444,Buffalo,NY,Erie,42.786308:-78.826444,2011,Asthma,577,173.31,184
7716,14219,42.786308,-78.826444,Buffalo,NY,Erie,42.786308:-78.826444,2012,Asthma,634,157.73,182.76
7717,14219,42.786308,-78.826444,Buffalo,NY,Erie,42.786308:-78.826444,2011,Diabetes Short-term Complications,398,0,39.55
7718,14219,42.786308,-78.826444,Buffalo,NY,Erie,42.786308:-78.826444,2012,Diabetes Short-term Complications,445,0,42
7719,14219,42.786308,-78.826444,Buffalo,NY,Erie,42.786308:-78.826444,2011,Gastroenteritis,693,144.3,114.92
7720,14219,42.786308,-78.826444,Buffalo,NY,Erie,42.786308:-78.826444,2012,Gastroenteritis,740,135.14,89.73
7721,14219,42.786308,-78.826444,Buffalo,NY,Erie,42.786308:-78.826444,2011,Urinary Tract Infection,693,0,46.02
7722,14219,42.786308,-78.826444,Buffalo,NY,Erie,42.786308:-78.826444,2012,Urinary Tract Infection,740,0,43.4
7723,14219,42.786308,-78.826444,Buffalo,NY,Erie,42.786308:-78.826444,2011,Pediatric Quality Overall Composite,398,251.26,223.38
7724,14219,42.786308,-78.826444,Buffalo,NY,Erie,42.786308:-78.826444,2012,Pediatric Quality Overall Composite,445,0,231.63
7725,14219,42.786308,-78.826444,Buffalo,NY,Erie,42.786308:-78.826444,2011,Pediatric Quality Acute Composite,398,251.26,71.99
7726,14219,42.786308,-78.826444,Buffalo,NY,Erie,42.786308:-78.826444,2012,Pediatric Quality Acute Composite,445,0,67.32
7727,14219,42.786308,-78.826444,Buffalo,NY,Erie,42.786308:-78.826444,2011,Pediatric Quality Chronic Composite,398,0,151.4
7728,14219,42.786308,-78.826444,Buffalo,NY,Erie,42.786308:-78.826444,2012,Pediatric Quality Chronic Composite,445,0,164.31
7729,14220,42.845908,-78.823005,Buffalo,NY,Erie,42.845908:-78.823005,2011,Asthma,1873,213.56,235.46
7730,14220,42.845908,-78.823005,Buffalo,NY,Erie,42.845908:-78.823005,2012,Asthma,2022,148.37,247.28
7731,14220,42.845908,-78.823005,Buffalo,NY,Erie,42.845908:-78.823005,2011,Diabetes Short-term Complications,1262,0,42.71
7732,14220,42.845908,-78.823005,Buffalo,NY,Erie,42.845908:-78.823005,2012,Diabetes Short-term Complications,1395,0,40.48
7733,14220,42.845908,-78.823005,Buffalo,NY,Erie,42.845908:-78.823005,2011,Gastroenteritis,2195,182.23,118.52
7734,14220,42.845908,-78.823005,Buffalo,NY,Erie,42.845908:-78.823005,2012,Gastroenteritis,2367,126.74,105.24
7735,14220,42.845908,-78.823005,Buffalo,NY,Erie,42.845908:-78.823005,2011,Urinary Tract Infection,2195,91.12,50.31
7736,14220,42.845908,-78.823005,Buffalo,NY,Erie,42.845908:-78.823005,2012,Urinary Tract Infection,2367,211.24,47.54
7737,14220,42.845908,-78.823005,Buffalo,NY,Erie,42.845908:-78.823005,2011,Pediatric Quality Overall Composite,1262,158.48,275.27
7738,14220,42.845908,-78.823005,Buffalo,NY,Erie,42.845908:-78.823005,2012,Pediatric Quality Overall Composite,1395,430.11,285.77
7739,14220,42.845908,-78.823005,Buffalo,NY,Erie,42.845908:-78.823005,2011,Pediatric Quality Acute Composite,1262,0,77.37
7740,14220,42.845908,-78.823005,Buffalo,NY,Erie,42.845908:-78.823005,2012,Pediatric Quality Acute Composite,1395,215.05,72.52
7741,14220,42.845908,-78.823005,Buffalo,NY,Erie,42.845908:-78.823005,2011,Pediatric Quality Chronic Composite,1262,158.48,197.9
7742,14220,42.845908,-78.823005,Buffalo,NY,Erie,42.845908:-78.823005,2012,Pediatric Quality Chronic Composite,1395,215.05,213.24
7743,14221,42.968507,-78.749153,Buffalo,NY,Erie,42.968507:-78.749153,2011,Asthma,805,0,191.76
7744,14221,42.968507,-78.749153,Buffalo,NY,Erie,42.968507:-78.749153,2012,Asthma,982,101.83,192.67
7745,14221,42.968507,-78.749153,Buffalo,NY,Erie,42.968507:-78.749153,2011,Diabetes Short-term Complications,591,1184.43,40.98
7746,14221,42.968507,-78.749153,Buffalo,NY,Erie,42.968507:-78.749153,2012,Diabetes Short-term Complications,741,269.91,41.72
7747,14221,42.968507,-78.749153,Buffalo,NY,Erie,42.968507:-78.749153,2011,Gastroenteritis,954,0,101.56
7748,14221,42.968507,-78.749153,Buffalo,NY,Erie,42.968507:-78.749153,2012,Gastroenteritis,1118,89.45,84.73
7749,14221,42.968507,-78.749153,Buffalo,NY,Erie,42.968507:-78.749153,2011,Urinary Tract Infection,954,0,41.76
7750,14221,42.968507,-78.749153,Buffalo,NY,Erie,42.968507:-78.749153,2012,Urinary Tract Infection,1118,0,40.27
7751,14221,42.968507,-78.749153,Buffalo,NY,Erie,42.968507:-78.749153,2011,Pediatric Quality Overall Composite,591,1184.43,241.63
7752,14221,42.968507,-78.749153,Buffalo,NY,Erie,42.968507:-78.749153,2012,Pediatric Quality Overall Composite,741,404.86,247.27
7753,14221,42.968507,-78.749153,Buffalo,NY,Erie,42.968507:-78.749153,2011,Pediatric Quality Acute Composite,591,0,66.33
7754,14221,42.968507,-78.749153,Buffalo,NY,Erie,42.968507:-78.749153,2012,Pediatric Quality Acute Composite,741,0,66.42
7755,14221,42.968507,-78.749153,Buffalo,NY,Erie,42.968507:-78.749153,2011,Pediatric Quality Chronic Composite,591,1184.43,175.3
7756,14221,42.968507,-78.749153,Buffalo,NY,Erie,42.968507:-78.749153,2012,Pediatric Quality Chronic Composite,741,404.86,180.85
7757,14222,42.918207,-78.875007,Buffalo,NY,Erie,42.918207:-78.875007,2011,Asthma,193,518.13,302.01
7758,14222,42.918207,-78.875007,Buffalo,NY,Erie,42.918207:-78.875007,2011,Diabetes Short-term Complications,117,0,41.65
7759,14222,42.918207,-78.875007,Buffalo,NY,Erie,42.918207:-78.875007,2011,Gastroenteritis,240,416.67,132.72
7760,14222,42.918207,-78.875007,Buffalo,NY,Erie,42.918207:-78.875007,2011,Urinary Tract Infection,240,0,56.53
7761,14222,42.918207,-78.875007,Buffalo,NY,Erie,42.918207:-78.875007,2011,Pediatric Quality Overall Composite,117,854.7,327.01
7762,14222,42.918207,-78.875007,Buffalo,NY,Erie,42.918207:-78.875007,2011,Pediatric Quality Acute Composite,117,0,79.07
7763,14222,42.918207,-78.875007,Buffalo,NY,Erie,42.918207:-78.875007,2011,Pediatric Quality Chronic Composite,117,854.7,247.95
7764,14223,42.974607,-78.850507,Buffalo,NY,Erie,42.974607:-78.850507,2011,Asthma,902,443.46,226.19
7765,14223,42.974607,-78.850507,Buffalo,NY,Erie,42.974607:-78.850507,2011,Diabetes Short-term Complications,629,0,39.49
7766,14223,42.974607,-78.850507,Buffalo,NY,Erie,42.974607:-78.850507,2011,Gastroenteritis,1056,0,109.95
7767,14223,42.974607,-78.850507,Buffalo,NY,Erie,42.974607:-78.850507,2011,Urinary Tract Infection,1056,0,42.66
7768,14223,42.974607,-78.850507,Buffalo,NY,Erie,42.974607:-78.850507,2011,Pediatric Quality Overall Composite,629,158.98,253.31
7769,14223,42.974607,-78.850507,Buffalo,NY,Erie,42.974607:-78.850507,2011,Pediatric Quality Acute Composite,629,0,67.63
7770,14223,42.974607,-78.850507,Buffalo,NY,Erie,42.974607:-78.850507,2011,Pediatric Quality Chronic Composite,629,158.98,185.67
7771,14224,42.837128,-78.748352,Buffalo,NY,Erie,42.837128:-78.748352,2011,Asthma,946,317.12,157.77
7772,14224,42.837128,-78.748352,Buffalo,NY,Erie,42.837128:-78.748352,2012,Asthma,1076,0,157.86
7773,14224,42.837128,-78.748352,Buffalo,NY,Erie,42.837128:-78.748352,2011,Diabetes Short-term Complications,688,0,45.77
7774,14224,42.837128,-78.748352,Buffalo,NY,Erie,42.837128:-78.748352,2012,Diabetes Short-term Complications,817,122.4,42.04
7775,14224,42.837128,-78.748352,Buffalo,NY,Erie,42.837128:-78.748352,2011,Gastroenteritis,1113,89.85,103.3
7776,14224,42.837128,-78.748352,Buffalo,NY,Erie,42.837128:-78.748352,2012,Gastroenteritis,1241,0,81.3
7777,14224,42.837128,-78.748352,Buffalo,NY,Erie,42.837128:-78.748352,2011,Urinary Tract Infection,1113,0,43.18
7778,14224,42.837128,-78.748352,Buffalo,NY,Erie,42.837128:-78.748352,2012,Urinary Tract Infection,1241,0,39.47
7779,14224,42.837128,-78.748352,Buffalo,NY,Erie,42.837128:-78.748352,2011,Pediatric Quality Overall Composite,688,436.05,223.66
7780,14224,42.837128,-78.748352,Buffalo,NY,Erie,42.837128:-78.748352,2012,Pediatric Quality Overall Composite,817,122.4,219.04
7781,14224,42.837128,-78.748352,Buffalo,NY,Erie,42.837128:-78.748352,2011,Pediatric Quality Acute Composite,688,145.35,70.34
7782,14224,42.837128,-78.748352,Buffalo,NY,Erie,42.837128:-78.748352,2012,Pediatric Quality Acute Composite,817,0,63.56
7783,14224,42.837128,-78.748352,Buffalo,NY,Erie,42.837128:-78.748352,2011,Pediatric Quality Chronic Composite,688,290.7,153.32
7784,14224,42.837128,-78.748352,Buffalo,NY,Erie,42.837128:-78.748352,2012,Pediatric Quality Chronic Composite,817,122.4,155.48
7785,14225,42.925458,-78.748145,Buffalo,NY,Erie,42.925458:-78.748145,2011,Asthma,1708,351.29,274.31
7786,14225,42.925458,-78.748145,Buffalo,NY,Erie,42.925458:-78.748145,2012,Asthma,1950,102.56,276
7787,14225,42.925458,-78.748145,Buffalo,NY,Erie,42.925458:-78.748145,2011,Diabetes Short-term Complications,1117,0,39.63
7788,14225,42.925458,-78.748145,Buffalo,NY,Erie,42.925458:-78.748145,2012,Diabetes Short-term Complications,1339,0,40.71
7789,14225,42.925458,-78.748145,Buffalo,NY,Erie,42.925458:-78.748145,2011,Gastroenteritis,2045,97.8,119.55
7790,14225,42.925458,-78.748145,Buffalo,NY,Erie,42.925458:-78.748145,2012,Gastroenteritis,2288,87.41,98.85
7791,14225,42.925458,-78.748145,Buffalo,NY,Erie,42.925458:-78.748145,2011,Urinary Tract Infection,2045,0,47.02
7792,14225,42.925458,-78.748145,Buffalo,NY,Erie,42.925458:-78.748145,2012,Urinary Tract Infection,2288,43.71,42.09
7793,14225,42.925458,-78.748145,Buffalo,NY,Erie,42.925458:-78.748145,2011,Pediatric Quality Overall Composite,1117,89.53,293.06
7794,14225,42.925458,-78.748145,Buffalo,NY,Erie,42.925458:-78.748145,2012,Pediatric Quality Overall Composite,1339,149.37,300.77
7795,14225,42.925458,-78.748145,Buffalo,NY,Erie,42.925458:-78.748145,2011,Pediatric Quality Acute Composite,1117,0,73.62
7796,14225,42.925458,-78.748145,Buffalo,NY,Erie,42.925458:-78.748145,2012,Pediatric Quality Acute Composite,1339,74.68,67.47
7797,14225,42.925458,-78.748145,Buffalo,NY,Erie,42.925458:-78.748145,2011,Pediatric Quality Chronic Composite,1117,89.53,219.44
7798,14225,42.925458,-78.748145,Buffalo,NY,Erie,42.925458:-78.748145,2012,Pediatric Quality Chronic Composite,1339,74.68,233.31
7799,14226,42.974389,-78.794905,Buffalo,NY,Erie,42.974389:-78.794905,2011,Asthma,1035,96.62,340.24
7800,14226,42.974389,-78.794905,Buffalo,NY,Erie,42.974389:-78.794905,2012,Asthma,1134,88.18,307.11
7801,14226,42.974389,-78.794905,Buffalo,NY,Erie,42.974389:-78.794905,2011,Diabetes Short-term Complications,625,800,37.58
7802,14226,42.974389,-78.794905,Buffalo,NY,Erie,42.974389:-78.794905,2012,Diabetes Short-term Complications,745,0,38.46
7803,14226,42.974389,-78.794905,Buffalo,NY,Erie,42.974389:-78.794905,2011,Gastroenteritis,1220,81.97,125.48
7804,14226,42.974389,-78.794905,Buffalo,NY,Erie,42.974389:-78.794905,2012,Gastroenteritis,1352,73.96,105.51
7805,14226,42.974389,-78.794905,Buffalo,NY,Erie,42.974389:-78.794905,2011,Urinary Tract Infection,1220,0,45.18
7806,14226,42.974389,-78.794905,Buffalo,NY,Erie,42.974389:-78.794905,2012,Urinary Tract Infection,1352,0,42.55
7807,14226,42.974389,-78.794905,Buffalo,NY,Erie,42.974389:-78.794905,2011,Pediatric Quality Overall Composite,625,800,303.48
7808,14226,42.974389,-78.794905,Buffalo,NY,Erie,42.974389:-78.794905,2012,Pediatric Quality Overall Composite,745,0,299.61
7809,14226,42.974389,-78.794905,Buffalo,NY,Erie,42.974389:-78.794905,2011,Pediatric Quality Acute Composite,625,0,70.85
7810,14226,42.974389,-78.794905,Buffalo,NY,Erie,42.974389:-78.794905,2012,Pediatric Quality Acute Composite,745,0,68.12
7811,14226,42.974389,-78.794905,Buffalo,NY,Erie,42.974389:-78.794905,2011,Pediatric Quality Chronic Composite,625,800,232.63
7812,14226,42.974389,-78.794905,Buffalo,NY,Erie,42.974389:-78.794905,2012,Pediatric Quality Chronic Composite,745,0,231.49
7813,14227,42.885308,-78.746202,Buffalo,NY,Erie,42.885308:-78.746202,2011,Asthma,678,147.49,231.8
7814,14227,42.885308,-78.746202,Buffalo,NY,Erie,42.885308:-78.746202,2012,Asthma,793,126.1,243.62
7815,14227,42.885308,-78.746202,Buffalo,NY,Erie,42.885308:-78.746202,2011,Diabetes Short-term Complications,458,218.34,40.09
7816,14227,42.885308,-78.746202,Buffalo,NY,Erie,42.885308:-78.746202,2012,Diabetes Short-term Complications,543,0,38.36
7817,14227,42.885308,-78.746202,Buffalo,NY,Erie,42.885308:-78.746202,2011,Gastroenteritis,814,122.85,115.17
7818,14227,42.885308,-78.746202,Buffalo,NY,Erie,42.885308:-78.746202,2012,Gastroenteritis,939,0,99.47
7819,14227,42.885308,-78.746202,Buffalo,NY,Erie,42.885308:-78.746202,2011,Urinary Tract Infection,814,0,45.07
7820,14227,42.885308,-78.746202,Buffalo,NY,Erie,42.885308:-78.746202,2012,Urinary Tract Infection,939,106.5,43.56
7821,14227,42.885308,-78.746202,Buffalo,NY,Erie,42.885308:-78.746202,2011,Pediatric Quality Overall Composite,458,218.34,254.76
7822,14227,42.885308,-78.746202,Buffalo,NY,Erie,42.885308:-78.746202,2012,Pediatric Quality Overall Composite,543,0,256.16
7823,14227,42.885308,-78.746202,Buffalo,NY,Erie,42.885308:-78.746202,2011,Pediatric Quality Acute Composite,458,0,67.92
7824,14227,42.885308,-78.746202,Buffalo,NY,Erie,42.885308:-78.746202,2012,Pediatric Quality Acute Composite,543,0,63.36
7825,14227,42.885308,-78.746202,Buffalo,NY,Erie,42.885308:-78.746202,2011,Pediatric Quality Chronic Composite,458,218.34,186.84
7826,14227,42.885308,-78.746202,Buffalo,NY,Erie,42.885308:-78.746202,2012,Pediatric Quality Chronic Composite,543,0,192.8
7827,14228,43.026016,-78.766073,Buffalo,NY,Erie,43.026016:-78.766073,2011,Asthma,926,0,271.6
7828,14228,43.026016,-78.766073,Buffalo,NY,Erie,43.026016:-78.766073,2012,Asthma,1042,191.94,263.96
7829,14228,43.026016,-78.766073,Buffalo,NY,Erie,43.026016:-78.766073,2011,Diabetes Short-term Complications,645,0,38.24
7830,14228,43.026016,-78.766073,Buffalo,NY,Erie,43.026016:-78.766073,2012,Diabetes Short-term Complications,766,0,38.12
7831,14228,43.026016,-78.766073,Buffalo,NY,Erie,43.026016:-78.766073,2011,Gastroenteritis,1070,280.37,109.41
7832,14228,43.026016,-78.766073,Buffalo,NY,Erie,43.026016:-78.766073,2012,Gastroenteritis,1178,0,92.73
7833,14228,43.026016,-78.766073,Buffalo,NY,Erie,43.026016:-78.766073,2011,Urinary Tract Infection,1070,93.46,43.33
7834,14228,43.026016,-78.766073,Buffalo,NY,Erie,43.026016:-78.766073,2012,Urinary Tract Infection,1178,0,39.63
7835,14228,43.026016,-78.766073,Buffalo,NY,Erie,43.026016:-78.766073,2011,Pediatric Quality Overall Composite,645,310.08,293.14
7836,14228,43.026016,-78.766073,Buffalo,NY,Erie,43.026016:-78.766073,2012,Pediatric Quality Overall Composite,766,130.55,287.46
7837,14228,43.026016,-78.766073,Buffalo,NY,Erie,43.026016:-78.766073,2011,Pediatric Quality Acute Composite,645,310.08,72.48
7838,14228,43.026016,-78.766073,Buffalo,NY,Erie,43.026016:-78.766073,2012,Pediatric Quality Acute Composite,766,0,67.58
7839,14228,43.026016,-78.766073,Buffalo,NY,Erie,43.026016:-78.766073,2011,Pediatric Quality Chronic Composite,645,0,220.65
7840,14228,43.026016,-78.766073,Buffalo,NY,Erie,43.026016:-78.766073,2012,Pediatric Quality Chronic Composite,766,130.55,219.88
7841,14301,43.089805,-79.009414,Niagara Falls,NY,Niagara,43.089805:-79.009414,2011,Asthma,1743,172.12,357.13
7842,14301,43.089805,-79.009414,Niagara Falls,NY,Niagara,43.089805:-79.009414,2012,Asthma,1826,109.53,371.61
7843,14301,43.089805,-79.009414,Niagara Falls,NY,Niagara,43.089805:-79.009414,2011,Diabetes Short-term Complications,1133,0,41.29
7844,14301,43.089805,-79.009414,Niagara Falls,NY,Niagara,43.089805:-79.009414,2012,Diabetes Short-term Complications,1228,0,42.44
7845,14301,43.089805,-79.009414,Niagara Falls,NY,Niagara,43.089805:-79.009414,2011,Gastroenteritis,2015,49.63,121.51
7846,14301,43.089805,-79.009414,Niagara Falls,NY,Niagara,43.089805:-79.009414,2012,Gastroenteritis,2084,0,109.02
7847,14301,43.089805,-79.009414,Niagara Falls,NY,Niagara,43.089805:-79.009414,2011,Urinary Tract Infection,2015,0,50.13
7848,14301,43.089805,-79.009414,Niagara Falls,NY,Niagara,43.089805:-79.009414,2012,Urinary Tract Infection,2084,0,44.4
7849,14301,43.089805,-79.009414,Niagara Falls,NY,Niagara,43.089805:-79.009414,2011,Pediatric Quality Overall Composite,1133,176.52,354.05
7850,14301,43.089805,-79.009414,Niagara Falls,NY,Niagara,43.089805:-79.009414,2012,Pediatric Quality Overall Composite,1228,0,367.67
7851,14301,43.089805,-79.009414,Niagara Falls,NY,Niagara,43.089805:-79.009414,2011,Pediatric Quality Acute Composite,1133,0,75.98
7852,14301,43.089805,-79.009414,Niagara Falls,NY,Niagara,43.089805:-79.009414,2012,Pediatric Quality Acute Composite,1228,0,75.13
7853,14301,43.089805,-79.009414,Niagara Falls,NY,Niagara,43.089805:-79.009414,2011,Pediatric Quality Chronic Composite,1133,176.52,278.08
7854,14301,43.089805,-79.009414,Niagara Falls,NY,Niagara,43.089805:-79.009414,2012,Pediatric Quality Chronic Composite,1228,0,292.53
7855,14303,43.086455,-79.037965,Niagara Falls,NY,Niagara,43.086455:-79.037965,2011,Asthma,874,114.42,333.16
7856,14303,43.086455,-79.037965,Niagara Falls,NY,Niagara,43.086455:-79.037965,2012,Asthma,952,105.04,350.45
7857,14303,43.086455,-79.037965,Niagara Falls,NY,Niagara,43.086455:-79.037965,2011,Diabetes Short-term Complications,613,0,40.09
7858,14303,43.086455,-79.037965,Niagara Falls,NY,Niagara,43.086455:-79.037965,2012,Diabetes Short-term Complications,655,0,39.71
7859,14303,43.086455,-79.037965,Niagara Falls,NY,Niagara,43.086455:-79.037965,2011,Gastroenteritis,1001,99.9,113.62
7860,14303,43.086455,-79.037965,Niagara Falls,NY,Niagara,43.086455:-79.037965,2012,Gastroenteritis,1103,0,107.59
7861,14303,43.086455,-79.037965,Niagara Falls,NY,Niagara,43.086455:-79.037965,2011,Urinary Tract Infection,1001,0,47.11
7862,14303,43.086455,-79.037965,Niagara Falls,NY,Niagara,43.086455:-79.037965,2012,Urinary Tract Infection,1103,0,44.18
7863,14303,43.086455,-79.037965,Niagara Falls,NY,Niagara,43.086455:-79.037965,2011,Pediatric Quality Overall Composite,613,0,346.11
7864,14303,43.086455,-79.037965,Niagara Falls,NY,Niagara,43.086455:-79.037965,2012,Pediatric Quality Overall Composite,655,152.67,353.27
7865,14303,43.086455,-79.037965,Niagara Falls,NY,Niagara,43.086455:-79.037965,2011,Pediatric Quality Acute Composite,613,0,75.7
7866,14303,43.086455,-79.037965,Niagara Falls,NY,Niagara,43.086455:-79.037965,2012,Pediatric Quality Acute Composite,655,0,72.67
7867,14303,43.086455,-79.037965,Niagara Falls,NY,Niagara,43.086455:-79.037965,2011,Pediatric Quality Chronic Composite,613,0,270.41
7868,14303,43.086455,-79.037965,Niagara Falls,NY,Niagara,43.086455:-79.037965,2012,Pediatric Quality Chronic Composite,655,152.67,280.6
7869,14304,43.100305,-78.952112,Niagara Falls,NY,Niagara,43.100305:-78.952112,2011,Asthma,1507,66.36,186.44
